consistent_change,latitude,longitude,year
1.0,-15.53541961,-39.09840917,1992
1.0,1.860725364,-50.67643554,1986
1.0,1.860725364,-50.67643554,2006
1.0,1.860725364,-50.67643554,2013
1.0,-25.68000428,-50.91655522,2009
1.0,-1.039036373,-48.13402363,1986
1.0,-1.039036373,-48.13402363,1989
1.0,-1.039036373,-48.13402363,1994
0.0,-1.039036373,-48.13402363,1992
0.0,-1.039036373,-48.13402363,1993
1.0,-20.54855788,-49.73077904,2014
1.0,-9.424090898,-59.66866137,1999
1.0,-9.424090898,-59.66866137,2007
0.0,-9.424090898,-59.66866137,2006
1.0,-15.84156546,-40.38443733,2011
1.0,-20.39602395,-44.24467777,2001
1.0,-11.98806238,-55.75182707,1993
1.0,-9.84558043,-43.89406532,1992
1.0,-6.988937826,-34.89025122,2007
1.0,-9.27020949,-65.45147618,1988
1.0,-10.30803314,-42.47867976,1986
1.0,-15.34596491,-44.58504943,1991
1.0,-15.34596491,-44.58504943,2014
1.0,-14.92932629,-59.59535884,2003
1.0,-14.92932629,-59.59535884,2007
1.0,-4.521175909,-50.65460648,1988
1.0,-4.521175909,-50.65460648,1992
1.0,-4.521175909,-50.65460648,1995
0.0,-4.521175909,-50.65460648,1991
1.0,-26.25268027,-51.8980545,2008
1.0,-26.25268027,-51.8980545,2011
1.0,-26.25268027,-51.8980545,2015
0.0,-26.25268027,-51.8980545,2010
1.0,-6.756902987999999,-38.30501711,1992
1.0,-21.931334600000003,-53.0226554,2001
1.0,-11.31324794,-58.94425992,1992
1.0,-11.31324794,-58.94425992,1994
1.0,-31.05776873,-52.13898266,1997
1.0,-21.05951962,-47.24037958,2001
1.0,-19.86700608,-46.76014023,1985
1.0,-19.86700608,-46.76014023,2005
1.0,-11.33669397,-60.975979599999995,1991
1.0,-10.14040751,-44.97743355,1986
1.0,-19.80744777,-46.91159619,1998
1.0,-19.74007413,-40.91183824,2005
1.0,-5.5099515420000005,-48.79051244,2013
1.0,-7.2961616529999995,-64.82921318,1994
1.0,-7.2961616529999995,-64.82921318,1996
1.0,-7.2961616529999995,-64.82921318,2000
1.0,-7.2961616529999995,-64.82921318,2002
1.0,-7.2961616529999995,-64.82921318,2005
1.0,-7.2961616529999995,-64.82921318,2009
1.0,-12.69818061,-51.45311894,1985
1.0,-12.69818061,-51.45311894,1994
0.0,-12.69818061,-51.45311894,1993
1.0,-13.60718585,-50.37945251,2009
1.0,-20.11898351,-43.85175467,1990
1.0,-20.11898351,-43.85175467,1994
1.0,-20.11898351,-43.85175467,1998
0.0,-20.11898351,-43.85175467,1993
1.0,-20.77870626,-52.47989331,1991
1.0,-20.77870626,-52.47989331,1995
1.0,-20.77870626,-52.47989331,2012
1.0,-11.44664776,-44.80468752,1988
1.0,-2.8877692280000002,-54.19522634,2010
1.0,-28.7945532,-51.589483200000004,2001
1.0,-28.7945532,-51.589483200000004,2012
1.0,-13.32556401,-61.92837347,1991
1.0,-13.32556401,-61.92837347,2015
1.0,-3.23110533,-65.18925795,1986
1.0,-3.23110533,-65.18925795,1988
1.0,-3.23110533,-65.18925795,1993
0.0,-3.23110533,-65.18925795,1985
1.0,-1.845903162,-50.39184926,1986
1.0,-1.845903162,-50.39184926,2013
1.0,-18.61358676,-40.4755265,1999
1.0,-18.61358676,-40.4755265,2012
0.0,-18.61358676,-40.4755265,1998
1.0,-13.14015173,-49.02551172,2003
1.0,-7.645426636,-45.93656478,1991
0.0,-7.645426636,-45.93656478,1990
1.0,-9.345128985,-37.882719099999996,1991
1.0,-9.345128985,-37.882719099999996,1999
1.0,-14.05993675,-46.47420648,2009
1.0,-11.06585191,-51.95922977,2001
1.0,-11.06585191,-51.95922977,2011
0.0,-11.06585191,-51.95922977,2000
1.0,-11.59945119,-62.15016751,1994
1.0,-11.59945119,-62.15016751,1998
1.0,-2.606147387,-57.30169043,1996
1.0,-12.87550805,-39.19704419,1986
1.0,-12.87550805,-39.19704419,1989
1.0,-12.87550805,-39.19704419,2000
1.0,-12.87550805,-39.19704419,2008
1.0,-2.27898096,-56.88666877,1986
1.0,-2.27898096,-56.88666877,2004
1.0,-8.787275193,-63.88086174,1985
1.0,-7.600690535,-66.19366427,2013
1.0,-31.61993443,-52.33786966,1999
1.0,-31.61993443,-52.33786966,2002
1.0,-31.61993443,-52.33786966,2007
1.0,-3.456133308,-53.49507941,2013
1.0,-16.20915607,-43.49844727,1987
1.0,-16.20915607,-43.49844727,1991
1.0,-16.20915607,-43.49844727,1993
1.0,-6.962796851,-37.92395177,1998
1.0,-29.20822739,-56.19649313,1996
1.0,-29.20822739,-56.19649313,1998
1.0,-29.20822739,-56.19649313,2000
1.0,-29.20822739,-56.19649313,2010
1.0,-29.20822739,-56.19649313,2015
0.0,-29.20822739,-56.19649313,2013
0.0,-29.20822739,-56.19649313,2014
1.0,-9.615701549,-62.72419098,2008
1.0,-9.615701549,-62.72419098,2011
1.0,-9.854473751,-63.36828304,2013
1.0,-2.485952802,-45.63715629,1995
1.0,-17.49518423,-53.05553374,2003
1.0,-17.49518423,-53.05553374,2010
1.0,-30.33929616,-52.84748392,1998
1.0,-3.1634621889999996,-45.27926749,1999
1.0,-4.886071578,-39.89234022,2011
1.0,-1.991160743,-54.12381028,1999
1.0,-1.991160743,-54.12381028,2001
1.0,-10.06737447,-67.13635633,2004
1.0,-10.09971382,-40.74286513,1986
1.0,-10.09971382,-40.74286513,1995
1.0,-10.09971382,-40.74286513,1999
1.0,-10.09971382,-40.74286513,2004
1.0,-10.09971382,-40.74286513,2009
1.0,-10.09971382,-40.74286513,2014
1.0,-16.95835102,-51.31702417,1988
1.0,-19.4525234,-49.61597435,1986
1.0,-1.714659299,-46.58631622,1998
1.0,-1.714659299,-46.58631622,2010
1.0,-1.714659299,-46.58631622,2013
1.0,-29.19205771,-54.10090324,1985
1.0,-29.19205771,-54.10090324,1993
1.0,-13.82062556,-59.29918429,2011
0.0,-13.82062556,-59.29918429,2010
1.0,-14.79673495,-55.69819765,1986
1.0,-15.89950679,-52.659376699999996,1986
1.0,-15.89950679,-52.659376699999996,1988
1.0,-29.90028948,-51.98510125,2002
1.0,-4.045787461000001,-45.30594745,1988
1.0,-4.045787461000001,-45.30594745,2005
1.0,-15.9140595,-50.79285721,1986
1.0,-15.9140595,-50.79285721,1995
1.0,-15.9140595,-50.79285721,2002
1.0,-2.939242694,-44.47617362,2013
1.0,-11.72638314,-56.87373303,1989
1.0,-11.72638314,-56.87373303,1996
1.0,-9.323299924,-59.59374188,1989
1.0,-15.75128477,-56.36250179999999,1999
1.0,-15.75128477,-56.36250179999999,2004
1.0,-15.75128477,-56.36250179999999,2015
1.0,-16.66675788,-53.21965595,1990
1.0,-16.66675788,-53.21965595,2006
1.0,-16.66675788,-53.21965595,2008
1.0,-6.315470857999999,-43.91373842,1990
1.0,-6.315470857999999,-43.91373842,1992
1.0,-6.315470857999999,-43.91373842,2011
1.0,-6.315470857999999,-43.91373842,2014
1.0,-10.07977122,-63.92990975,2002
1.0,-10.07977122,-63.92990975,2008
1.0,-10.10833765,-58.701445299999996,1987
1.0,-29.90271494,-52.94908338,1986
1.0,-29.90271494,-52.94908338,1999
1.0,-16.12884668,-52.28855215,1985
1.0,-16.12884668,-52.28855215,1990
1.0,-17.07207773,-47.93783157,1986
1.0,-17.07207773,-47.93783157,1991
1.0,-17.07207773,-47.93783157,1996
1.0,-15.739696499999999,-51.19224818,1987
1.0,-15.739696499999999,-51.19224818,1991
1.0,-4.790670494,-39.51801224,1990
1.0,-18.42332358,-42.62851875,1995
1.0,-18.42332358,-42.62851875,2000
1.0,-18.42332358,-42.62851875,2008
1.0,-13.78316581,-51.69782002,1990
1.0,-15.60521871,-54.91235143,1999
1.0,-18.45108153,-44.27620864,1990
1.0,-5.990460388,-41.16004275,1988
1.0,-10.13636509,-64.88607654,1989
1.0,-10.13636509,-64.88607654,2006
0.0,-10.13636509,-64.88607654,1988
1.0,-14.04727051,-53.00729421,1992
1.0,-14.04727051,-53.00729421,2007
1.0,-9.079946312999999,-41.54218607,2008
1.0,-9.079946312999999,-41.54218607,2015
1.0,-10.10510372,-56.07629855,2002
1.0,-10.10510372,-56.07629855,2007
0.0,-10.10510372,-56.07629855,2006
1.0,-15.65345824,-50.11265287,2000
1.0,-23.15457052,-54.43238158,1991
1.0,-15.94505138,-45.67623301,1993
1.0,-15.94505138,-45.67623301,2003
1.0,-15.94505138,-45.67623301,2008
1.0,-15.94505138,-45.67623301,2014
1.0,-11.59217484,-43.42649221,2004
1.0,-19.88236727,-40.44642109,1985
1.0,-19.88236727,-40.44642109,1995
1.0,-19.88236727,-40.44642109,2001
1.0,-5.748723745,-43.43484654,1997
1.0,-5.748723745,-43.43484654,2000
1.0,-5.748723745,-43.43484654,2005
0.0,-5.748723745,-43.43484654,1999
1.0,-12.78226293,-61.00185108,2010
1.0,-17.51485734,-42.51344456,2009
1.0,-17.51485734,-42.51344456,2015
0.0,-17.51485734,-42.51344456,2014
1.0,-10.857263099999999,-69.2378751,1991
1.0,-10.857263099999999,-69.2378751,1996
1.0,-10.857263099999999,-69.2378751,2002
1.0,-10.857263099999999,-69.2378751,2006
1.0,-20.0850272,-48.105726700000005,2010
1.0,-3.346718507,-57.63882815,1991
1.0,-26.51085609,-51.71776262,1986
1.0,-18.57235409,-52.87173844,1988
1.0,-18.57235409,-52.87173844,2002
1.0,-8.960021223,-37.89215141,1989
1.0,-11.22485372,-58.60658321,2000
1.0,-11.22485372,-58.60658321,2003
1.0,-12.39392123,-61.08889783,1999
1.0,-10.71281401,-51.28468482,1990
1.0,-10.71281401,-51.28468482,1997
1.0,-10.71281401,-51.28468482,2000
1.0,-1.479121031,-47.58910558,1997
1.0,-1.479121031,-47.58910558,2002
1.0,-14.77248044,-46.45857579,2014
1.0,-22.47463568,-47.17839583,2001
1.0,-12.94045625,-55.1980157,2001
1.0,-12.94045625,-55.1980157,2005
1.0,-12.94045625,-55.1980157,2007
1.0,-12.94045625,-55.1980157,2009
1.0,-12.94045625,-55.1980157,2011
1.0,-2.565992693,-47.25358482,1996
1.0,-16.00892159,-57.76791606,1990
1.0,-16.00892159,-57.76791606,1996
1.0,-16.00892159,-57.76791606,2001
1.0,-16.00892159,-57.76791606,2004
1.0,-16.00892159,-57.76791606,2007
1.0,-21.05978911,-45.92362904,1985
1.0,-21.05978911,-45.92362904,1991
1.0,-21.05978911,-45.92362904,1995
1.0,-21.05978911,-45.92362904,1997
1.0,-21.05978911,-45.92362904,2011
0.0,-21.05978911,-45.92362904,1990
0.0,-21.05978911,-45.92362904,1994
1.0,-10.43712104,-49.57474168,2014
1.0,-10.89283639,-39.53768535,1988
1.0,-10.89283639,-39.53768535,1991
1.0,-10.89283639,-39.53768535,2000
1.0,-10.89283639,-39.53768535,2013
1.0,-14.60431582,-41.68232326,1996
1.0,-14.60431582,-41.68232326,2000
1.0,-14.60431582,-41.68232326,2006
1.0,-14.60431582,-41.68232326,2008
0.0,-14.60431582,-41.68232326,2015
1.0,-13.18354036,-48.1501933,2015
1.0,-5.457669592999999,-46.14488409,1988
1.0,-5.457669592999999,-46.14488409,1991
1.0,-5.457669592999999,-46.14488409,2007
1.0,-14.56389163,-59.48702202,2007
0.0,-14.56389163,-59.48702202,2006
1.0,-6.870899197999999,-50.09810016,2000
1.0,-13.12964145,-60.4135444,2012
1.0,-19.48863568,-54.28793248,2011
1.0,-19.48863568,-54.28793248,2014
0.0,-19.48863568,-54.28793248,2010
1.0,-32.11984689,-53.12102093,1999
1.0,-32.11984689,-53.12102093,2001
1.0,-32.11984689,-53.12102093,2003
1.0,-15.38423315,-58.169193500000006,1999
1.0,0.152668683,-51.02570053,2009
1.0,-21.18860752,-57.43104783,1991
0.0,-21.18860752,-57.43104783,1990
1.0,-31.76384454,-54.28389006,2012
1.0,2.709363813,-60.10227816,2005
1.0,2.709363813,-60.10227816,2007
0.0,2.709363813,-60.10227816,2004
1.0,-14.06559614,-41.04200412,1996
1.0,-14.06559614,-41.04200412,1999
1.0,-14.06559614,-41.04200412,2001
1.0,-14.06559614,-41.04200412,2012
1.0,-17.97272864,-53.58643808,2000
1.0,-17.97272864,-53.58643808,2002
1.0,-13.22989343,-54.24400486,1993
1.0,-27.31368046,-51.34397363,1998
1.0,-27.31368046,-51.34397363,2003
1.0,-4.1511598439999995,-54.05940107,2014
1.0,-3.260210745,-60.9215417,1986
0.0,-3.260210745,-60.9215417,1985
1.0,-4.286985115,-50.31153988,2007
0.0,-4.286985115,-50.31153988,2006
1.0,-9.628906783,-66.49226427,1987
1.0,-11.4248187,-41.43600521,1989
1.0,-11.4248187,-41.43600521,1992
1.0,-11.4248187,-41.43600521,1994
1.0,-11.4248187,-41.43600521,2002
1.0,-11.4248187,-41.43600521,2007
1.0,-11.4248187,-41.43600521,2009
1.0,-11.4248187,-41.43600521,2011
1.0,-11.4248187,-41.43600521,2014
0.0,-11.4248187,-41.43600521,2001
1.0,-1.838087819,-45.50645142,1986
1.0,-26.69599887,-50.99848157,2003
1.0,-0.74852121,-61.92433105,1993
0.0,-0.74852121,-61.92433105,1992
1.0,-3.400078435,-64.27513232,1990
1.0,-15.00155083,-39.02834058,2008
1.0,-15.00155083,-39.02834058,2015
1.0,-13.64976599,-57.58573772,1989
1.0,-13.64976599,-57.58573772,2008
0.0,-13.64976599,-57.58573772,1988
1.0,-20.18851312,-43.48039113,1987
1.0,-20.18851312,-43.48039113,1989
1.0,-20.18851312,-43.48039113,1995
1.0,-20.18851312,-43.48039113,2000
1.0,-20.18851312,-43.48039113,2003
1.0,-20.18851312,-43.48039113,2010
0.0,-20.18851312,-43.48039113,1994
0.0,-20.18851312,-43.48039113,2009
1.0,-22.20541059,-47.03394673,1994
1.0,-16.95781203,-47.44573446,1992
1.0,-16.95781203,-47.44573446,2007
1.0,-16.95781203,-47.44573446,2009
1.0,-20.47687232,-45.34205972,1987
1.0,-27.12206981,-51.12056262,2005
1.0,-6.405212555,-52.31657959,1994
1.0,-14.79457899,-56.94865252,2004
0.0,-14.79457899,-56.94865252,2003
1.0,-17.52698459,-48.32401731,2005
1.0,-12.64832412,-55.053566599999996,1986
1.0,-18.04872611,-55.53434494,1987
1.0,-18.04872611,-55.53434494,2000
1.0,-18.04872611,-55.53434494,2009
1.0,-17.04351131,-44.91059889,1987
1.0,-17.04351131,-44.91059889,2010
1.0,-14.66037069,-53.02292489999999,2004
1.0,-14.66037069,-53.02292489999999,2013
1.0,-6.907280967,-49.97925305,1985
0.0,-6.907280967,-49.97925305,2015
1.0,-3.6525948610000003,-42.89989979,1989
1.0,-3.6525948610000003,-42.89989979,1991
1.0,-14.71588657,-53.40857165,2007
1.0,-9.371000465,-58.98414512,2000
1.0,-9.371000465,-58.98414512,2005
1.0,-9.371000465,-58.98414512,2015
1.0,-10.22961021,-49.04222038,1987
1.0,-3.954428796,-48.37899421,2012
1.0,-3.954428796,-48.37899421,2015
0.0,-3.954428796,-48.37899421,2014
1.0,-16.60908604,-58.22012797,1988
1.0,-16.60908604,-58.22012797,1992
1.0,-16.60908604,-58.22012797,1994
1.0,-16.60908604,-58.22012797,2008
1.0,-16.60908604,-58.22012797,2012
0.0,-16.60908604,-58.22012797,2010
0.0,-16.60908604,-58.22012797,2011
1.0,-30.31558064,-50.86642923,1986
1.0,-30.31558064,-50.86642923,2003
1.0,-30.30399237,-52.56990450000001,1989
1.0,-30.30399237,-52.56990450000001,2012
1.0,-30.30399237,-52.56990450000001,2015
1.0,-7.854284938999999,-39.61395231,1988
1.0,-7.854284938999999,-39.61395231,1992
1.0,-9.392829527,-58.24761642,2011
1.0,-10.34791834,-42.61477452,1998
1.0,-28.93846331,-51.54555558,1990
1.0,-28.93846331,-51.54555558,1994
1.0,-28.93846331,-51.54555558,1996
1.0,-28.93846331,-51.54555558,2009
1.0,-28.93846331,-51.54555558,2011
0.0,-28.93846331,-51.54555558,1989
1.0,-30.07896439,-57.37741841,2000
1.0,-14.5703595,-48.97376875,1988
1.0,-14.5703595,-48.97376875,2015
1.0,-24.05899435,-50.11211388,2006
1.0,-24.05899435,-50.11211388,2012
1.0,-9.159177721,-70.79824875,2004
1.0,-9.159177721,-70.79824875,2008
1.0,-9.445380971,-65.54229585,2006
1.0,-22.16444742,-49.76311839,2013
1.0,-5.91122898,-44.07705214,2005
1.0,-5.91122898,-44.07705214,2010
1.0,-6.23273602,-38.19021242,1996
1.0,-11.52776563,-38.71249293,1993
1.0,-11.52776563,-38.71249293,1997
0.0,-11.52776563,-38.71249293,1992
1.0,-13.13152791,-46.51328319,1997
1.0,-13.13152791,-46.51328319,1999
1.0,-13.13152791,-46.51328319,2006
1.0,-19.06876311,-40.65339293,1991
1.0,-10.35842863,-64.64838232,1996
1.0,-23.39145626,-46.13167886,1994
1.0,-23.39145626,-46.13167886,2000
1.0,-23.39145626,-46.13167886,2002
1.0,-23.39145626,-46.13167886,2007
1.0,-23.39145626,-46.13167886,2010
0.0,-23.39145626,-46.13167886,1999
0.0,-23.39145626,-46.13167886,2006
1.0,-4.493687462,-50.53252544,1991
1.0,-4.493687462,-50.53252544,1996
1.0,-4.493687462,-50.53252544,2000
0.0,-4.493687462,-50.53252544,1990
1.0,-10.97233729,-61.55620144,1985
1.0,-10.97233729,-61.55620144,1995
1.0,-6.620538728,-46.91806406,1992
1.0,-6.620538728,-46.91806406,1994
1.0,-6.620538728,-46.91806406,1999
1.0,-6.620538728,-46.91806406,2003
1.0,-6.620538728,-46.91806406,2006
1.0,-6.620538728,-46.91806406,2009
0.0,-6.620538728,-46.91806406,1998
1.0,-15.05598874,-53.490497999999995,2002
1.0,-16.49077791,-56.17035216,1986
1.0,-16.49077791,-56.17035216,1999
1.0,-16.49077791,-56.17035216,2002
1.0,-16.49077791,-56.17035216,2004
1.0,-1.7022625480000002,-54.13701551,1985
1.0,-1.7022625480000002,-54.13701551,2006
1.0,-5.960815984,-38.1163709,1994
1.0,-17.84067629,-56.36816118,1988
1.0,-17.84067629,-56.36816118,1996
1.0,-17.84067629,-56.36816118,2000
1.0,-17.84067629,-56.36816118,2006
1.0,-17.84067629,-56.36816118,2009
0.0,-17.84067629,-56.36816118,1995
0.0,-17.84067629,-56.36816118,2005
1.0,-15.31524253,-55.60629999,1995
1.0,-14.91342611,-40.94741152,1990
1.0,-14.91342611,-40.94741152,2014
1.0,-15.61303405,-52.60628627,2003
1.0,-2.369800635,-52.93237472,1986
1.0,-2.369800635,-52.93237472,2013
1.0,-16.36546293,-56.86214476,1987
1.0,-16.36546293,-56.86214476,1992
1.0,-16.36546293,-56.86214476,1996
1.0,-16.36546293,-56.86214476,2002
0.0,-16.36546293,-56.86214476,1985
0.0,-16.36546293,-56.86214476,1986
0.0,-16.36546293,-56.86214476,1995
0.0,-16.36546293,-56.86214476,2001
1.0,-8.05829234,-40.167224700000006,1986
1.0,-8.05829234,-40.167224700000006,1990
1.0,-8.05829234,-40.167224700000006,1994
1.0,-8.05829234,-40.167224700000006,1999
1.0,-8.05829234,-40.167224700000006,2001
1.0,-8.05829234,-40.167224700000006,2004
1.0,-8.05829234,-40.167224700000006,2007
0.0,-8.05829234,-40.167224700000006,1988
0.0,-8.05829234,-40.167224700000006,1989
0.0,-8.05829234,-40.167224700000006,1993
1.0,-27.21154201,-52.30202688,1997
1.0,-27.21154201,-52.30202688,1999
1.0,-27.21154201,-52.30202688,2003
1.0,-14.79511798,-54.97083176,2004
1.0,-12.63835282,-47.12341893,1989
1.0,-12.63835282,-47.12341893,2001
1.0,-9.739938552,-56.70395144,1996
1.0,-9.739938552,-56.70395144,2012
1.0,0.95360659,-60.09796624,1999
1.0,0.95360659,-60.09796624,2002
1.0,0.95360659,-60.09796624,2004
0.0,0.95360659,-60.09796624,1998
0.0,0.95360659,-60.09796624,2001
1.0,-10.19215047,-48.33021569,1999
1.0,-10.19215047,-48.33021569,2004
1.0,-16.83815643,-48.96514493,1994
1.0,-11.86032195,-46.97519691,2012
1.0,-11.5291131,-56.59345866,1993
1.0,-11.5291131,-56.59345866,2004
1.0,-11.5291131,-56.59345866,2009
1.0,-29.07967847,-52.58418771,1988
1.0,-29.07967847,-52.58418771,1995
1.0,-29.07967847,-52.58418771,2000
0.0,-29.07967847,-52.58418771,1987
1.0,-13.30508242,-56.29809259,2004
1.0,-27.430910600000004,-49.18020161,2006
1.0,-27.430910600000004,-49.18020161,2011
1.0,-27.430910600000004,-49.18020161,2015
1.0,-8.520475553999999,-73.04691157,1986
1.0,-8.520475553999999,-73.04691157,1998
1.0,-8.520475553999999,-73.04691157,2003
1.0,-8.520475553999999,-73.04691157,2008
1.0,-8.520475553999999,-73.04691157,2013
0.0,-8.520475553999999,-73.04691157,2007
1.0,-8.801019417000001,-51.16529872,1986
1.0,-8.801019417000001,-51.16529872,1993
1.0,-8.801019417000001,-51.16529872,1997
1.0,-14.19764849,-60.36665235,1991
1.0,-14.19764849,-60.36665235,2002
1.0,-14.19764849,-60.36665235,2005
1.0,-8.988587649,-48.39731984,1988
1.0,-20.552600299999998,-57.50785379,2001
1.0,-20.552600299999998,-57.50785379,2008
1.0,-7.611739813,-58.193987,1992
1.0,-7.611739813,-58.193987,1996
1.0,-7.611739813,-58.193987,2009
1.0,-7.611739813,-58.193987,2015
1.0,-6.07346472,-40.68761874,1989
1.0,-13.1719521,-48.19250395,1991
1.0,-13.1719521,-48.19250395,1997
1.0,-13.1719521,-48.19250395,2003
1.0,-3.530783308,-60.90995343,2001
1.0,-3.530783308,-60.90995343,2006
1.0,-15.54835535,-52.79574096,1994
1.0,-15.54835535,-52.79574096,2002
1.0,-8.32509198,-51.1566749,1989
1.0,-8.32509198,-51.1566749,1994
0.0,-8.32509198,-51.1566749,1993
1.0,-6.551548114,-46.52217651,2005
1.0,-6.551548114,-46.52217651,2010
1.0,-19.15634886,-53.61877743,1996
1.0,-19.15634886,-53.61877743,2007
1.0,-2.0137982880000003,-46.37233752,1998
0.0,-2.0137982880000003,-46.37233752,1997
1.0,-3.126541431,-58.71950144,1992
1.0,-3.126541431,-58.71950144,1998
1.0,-3.126541431,-58.71950144,2003
1.0,-3.126541431,-58.71950144,2005
1.0,-7.849434037000001,-41.008317299999995,2008
1.0,-3.3529168819999997,-42.12348589,1996
1.0,-9.181815266000001,-62.4940426,1990
1.0,-9.181815266000001,-62.4940426,1999
1.0,-9.181815266000001,-62.4940426,2006
1.0,-10.76024505,-36.90499274,2003
1.0,-8.833358768,-37.49653336,1998
1.0,-19.78076781,-43.16723842,1993
1.0,-17.92880102,-39.56032289,2004
1.0,-0.17773167899999998,-62.12995542,2001
1.0,-17.14969217,-49.782522,1989
1.0,-17.14969217,-49.782522,1993
0.0,-17.14969217,-49.782522,1991
0.0,-17.14969217,-49.782522,1992
1.0,-20.04433351,-47.88528012,1993
1.0,-10.23769505,-55.54862815,1994
1.0,-21.04119398,-53.04017255,1986
0.0,-21.04119398,-53.04017255,1985
1.0,-26.44213497,-49.86795179,1994
1.0,-27.95911999,-52.88575215,1987
1.0,-16.58860445,-43.04084546,1985
1.0,-13.42743296,-53.00217381,2013
1.0,-16.60261817,-50.72386659,2001
1.0,-16.60261817,-50.72386659,2015
1.0,-15.55644019,-47.43576316,1989
1.0,-15.55644019,-47.43576316,2003
1.0,-6.246480244,-49.34782724,1985
1.0,-1.9461551469999998,-56.15876389,1985
1.0,-20.32406889,-56.0091944,1990
1.0,-31.48033624,-52.13386226,2003
1.0,-14.17770589,-47.98795756,1993
1.0,-19.20512737,-45.94006821,1999
1.0,-19.20512737,-45.94006821,2010
1.0,-4.335763635,-56.12642454,1995
1.0,-4.335763635,-56.12642454,2001
1.0,-4.335763635,-56.12642454,2009
1.0,-13.12856347,-43.91077398,1988
1.0,-13.12856347,-43.91077398,1993
1.0,-13.12856347,-43.91077398,1995
0.0,-13.12856347,-43.91077398,1992
1.0,-17.12193423,-47.03206027,2004
1.0,-17.12193423,-47.03206027,2008
1.0,-13.55113098,-46.1295229,1997
1.0,-16.77105228,-43.08288662,1995
1.0,-16.77105228,-43.08288662,1999
1.0,-16.77105228,-43.08288662,2003
1.0,-20.36530156,-41.01289871,2003
1.0,-11.55175065,-54.45798356,1991
1.0,-11.55175065,-54.45798356,1996
1.0,-11.82043675,-52.36751407,2014
1.0,-14.13701221,-49.74560125,1997
1.0,-14.13701221,-49.74560125,2007
1.0,-30.79150808,-54.12677472,2015
1.0,-23.42190915,-54.53748447,1992
1.0,-22.71017395,-49.90163861,1999
1.0,-8.705618334,-50.29240576,2002
1.0,-2.775928975,-49.8127054,1995
0.0,-2.775928975,-49.8127054,1994
1.0,-3.5337477489999998,-49.13223157,2005
1.0,-13.52148657,-55.14034385,1991
1.0,-13.52148657,-55.14034385,1993
1.0,-13.52148657,-55.14034385,1997
1.0,-31.322951399999997,-52.02902887,1985
1.0,-2.273860563,-47.20049438,2014
1.0,-2.684839805,-54.35692309,1992
1.0,-2.684839805,-54.35692309,1994
1.0,-1.6338109230000002,-55.69361624,1987
1.0,-1.6338109230000002,-55.69361624,1990
1.0,-1.6338109230000002,-55.69361624,1992
1.0,-2.9909856539999997,-44.32768211,1991
1.0,-2.9909856539999997,-44.32768211,1996
1.0,-5.373856777,-44.49288229,2010
1.0,-5.373856777,-44.49288229,2015
1.0,-20.07909831,-40.21950665,1998
1.0,-11.16179198,-58.44596444,2006
1.0,-11.16179198,-58.44596444,2008
1.0,-14.76197015,-51.83795721,1988
1.0,-14.76197015,-51.83795721,1990
1.0,-14.76197015,-51.83795721,2009
0.0,-14.76197015,-51.83795721,2008
1.0,-11.60430209,-55.43624891,2004
